Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.677
Comp. Cola Columna,Untitled 000,0.444
Barren,Untitled 000,0.475
Cabeza puntual retorno,Untitled 000,0.66
Celda # 11-A,Untitled 000,0.612
Celda # 11-B,Untitled 000,0.053
Celda # 11-C,Untitled 000,0.022
Celda # 6-F2,Untitled 000,0.608
Celda #5-9,Untitled 000,0.682
Celda #(F1+F2),Untitled 000,0.463
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.082
NE Tubo 4,Untitled 000,0.294
NE Tubo 5,Untitled 000,0.253
NE Tubo 6,Untitled 000,1.169
NE Tubo 7,Untitled 000,1.294
Puntual Noroeste,Untitled 000,0.452
Barren Patios,Untitled 000,0.469
Tubo 3,Untitled 000,0.486
Especial 1,Untitled 000,1.917
Especial 2,Untitled 000,0.278
Especial 3,Untitled 000,0.138
Especial 4,Untitled 000,0.421
Especial 5,Untitled 000,0.508
