Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.189
Cabeza puntual retorno,Au 242.80,0.187
Celda #(F1+F2),Au 242.80,0.158
Puntual Noroeste,Au 242.80,0.163
Tubo 3,Au 242.80,0.197
Comp. Cola Columna,Au 242.80,0.016
Barren,Au 242.80,0.026
Celda # 11-A,Au 242.80,0.105
Celda # 11-B,Au 242.80,0.236
Celda # 11-C,Au 242.80,0.154
Celda # 6-F2,Au 242.80,0.089
Celda #5-9,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.169
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.179
NE Tubo 5,Au 242.80,0.123
NE Tubo 6,Au 242.80,0.045
NE Tubo 7,Au 242.80,0.188
Barren Patios,Au 242.80,0.021
Especial 1,Au 242.80,0.052
Especial 2,Au 242.80,0.027
Especial 3,Au 242.80,0.028
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.018
