Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.115
Cabeza puntual retorno,Au 242.80,0.117
Celda #(F1+F2),Au 242.80,0.125
Puntual Noroeste,Au 242.80,0.122
Barren Patios,Au 242.80,0.018
Tubo 3,Au 242.80,0.126
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.012
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.008
Celda #5-9,Au 242.80,0.043
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.059
NE Tubo 4,Au 242.80,0.164
NE Tubo 5,Au 242.80,0.164
NE Tubo 6,Au 242.80,0.047
NE Tubo 7,Au 242.80,0.139
Especial 1,Au 242.80,0.061
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.027
Especial 5,Au 242.80,0.066
Columna #1,Au 242.80,0.09
Columna #2,Au 242.80,0.067
Columna #3,Au 242.80,0.05
Columna #4,Au 242.80,0.03
Columna #5,Au 242.80,0.015
