Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.311
Cabeza puntual retorno,Untitled 000,0.297
Celda #(F1+F2),Untitled 000,0.302
Puntual Noroeste,Untitled 000,0.251
Tubo 3,Untitled 000,0.382
NE Tubo 2,Untitled 000,0.803
NE Tubo 4,Untitled 000,0.036
Especial 1,Untitled 000,0.208
Especial 2,Untitled 000,0.048
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.03
Especial 5,Untitled 000,1.022
Columna #1,Untitled 000,0.274
Columna #2,Untitled 000,0.261
Columna #3,Untitled 000,0.255
Columna #4,Untitled 000,0.243
Columna #5,Untitled 000,0.211
Comp. Cola Columna,Untitled 000,0.18
Barren,Untitled 000,0.189
Barren Patios,Untitled 000,0.182
NE Tubo 1,Untitled 000,0.018
NE Tubo 5,Untitled 000,0.016
NE Tubo 6,Untitled 000,0.017
NE Tubo 7,Untitled 000,0.109
Celda # 11-A,Untitled 000,0.145
Celda # 11-B,Untitled 000,0.271
Celda # 11-C,Untitled 000,0.21
Celda #5-9,Untitled 000,0.09
