Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.443
Comp. Cola Columna,Untitled 000,0.810
Barren,Untitled 000,0.800
Cabeza puntual retorno,Untitled 000,1.432
Celda # 11-A,Untitled 000,0.114
Celda # 11-B,Untitled 000,0.053
Celda # 11-C,Untitled 000,0.020
Celda # 6-F2,Untitled 000,0.023
Celda #5-9,Untitled 000,0.383
Celda #(F1+F2),Untitled 000,1.290
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,1.374
NE Tubo 4,Untitled 000,0.887
NE Tubo 5,Untitled 000,0.482
NE Tubo 6,Untitled 000,2.664
NE Tubo 7,Untitled 000,0.195
Puntual Noroeste,Untitled 000,1.153
Barren Patios,Untitled 000,0.433
Tubo 3,Untitled 000,1.065
Especial 1,Untitled 000,0.040
Especial 2,Untitled 000,0.013
Especial 3,Untitled 000,0.041
Especial 4,Untitled 000,0.149
Especial 5,Untitled 000,0.029
