Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.503
Comp. Cola Columna,Untitled 000,0.3
Barren,Untitled 000,0.274
Cabeza puntual retorno,Untitled 000,0.461
Columna #1,Untitled 000,0.429
Columna #2,Untitled 000,0.406
Columna #3,Untitled 000,0.368
Columna #4,Untitled 000,0.336
Columna #5,Untitled 000,0.264
Celda # 11-A,Untitled 000,0.062
Celda # 11-B,Untitled 000,0.489
Celda # 11-C,Untitled 000,0.041
Celda #5-9,Untitled 000,0.253
Celda #(F1+F2),Untitled 000,0.575
NE Tubo 1,Untitled 000,0.227
NE Tubo 2,Untitled 000,0.815
NE Tubo 4,Untitled 000,0.336
NE Tubo 5,Untitled 000,0.099
NE Tubo 6,Untitled 000,0.168
NE Tubo 7,Untitled 000,1.374
Puntual Noroeste,Untitled 000,0.531
Barren Patios,Untitled 000,0.256
Tubo 3,Untitled 000,0.371
Especial 1,Untitled 000,0.216
Especial 2,Untitled 000,0.703
Especial 3,Untitled 000,0.052
Especial 4,Untitled 000,0.041
Especial 5,Untitled 000,0.092
