Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.311
Comp. Cola Columna,Untitled 000,0.240
Barren,Untitled 000,0.247
Cabeza puntual retorno,Untitled 000,0.300
Celda # 11-A,Untitled 000,0.052
Celda # 11-B,Untitled 000,0.057
Celda # 11-C,Untitled 000,0.044
Celda #5-9,Untitled 000,0.380
Celda #(F1+F2),Untitled 000,0.264
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.183
NE Tubo 4,Untitled 000,0.146
NE Tubo 5,Untitled 000,0.032
NE Tubo 6,Untitled 000,0.026
NE Tubo 7,Untitled 000,0.109
Puntual Noroeste,Untitled 000,0.221
Barren Patios,Untitled 000,0.176
Tubo 3,Untitled 000,0.488
Especial 1,Untitled 000,0.035
Especial 2,Untitled 000,0.038
Especial 3,Untitled 000,0.085
Especial 4,Untitled 000,1.151
Especial 5,Untitled 000,0.045
Columna #1,Untitled 000,0.252
Columna #2,Untitled 000,0.263
Columna #3,Untitled 000,0.260
Columna #4,Untitled 000,0.250
Columna #5,Untitled 000,0.172
