Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.207
Comp. Cola Columna,Untitled 000,0.734
Barren,Untitled 000,0.702
Cabeza puntual retorno,Untitled 000,1.182
Celda # 11-A,Untitled 000,0.605
Celda # 11-B,Untitled 000,0.121
Celda # 11-C,Untitled 000,0.361
Celda # 6-F2,Untitled 000,0.067
Celda #5-9,Untitled 000,3.68
Celda #(F1+F2),Untitled 000,0.299
NE Tubo 1,Untitled 000,0.065
NE Tubo 2,Untitled 000,0.077
NE Tubo 4,Untitled 000,0.277
NE Tubo 5,Untitled 000,0.084
NE Tubo 6,Untitled 000,0.589
NE Tubo 7,Untitled 000,0.186
Puntual Noroeste,Untitled 000,0.278
Barren Patios,Untitled 000,0.696
Tubo 3,Untitled 000,0.289
Especial 1,Untitled 000,3.995
Especial 2,Untitled 000,0.96
Especial 3,Untitled 000,1.082
Especial 4,Untitled 000,1.55
Especial 5,Untitled 000,3.284
