Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.071
Cabeza puntual retorno,Au 242.80,0.068
Celda #(F1+F2),Au 242.80,0.084
Puntual Noroeste,Au 242.80,0.08
Tubo 3,Au 242.80,0.138
NE Tubo 2,Au 242.80,0.039
NE Tubo 4,Au 242.80,0.05
Especial 1,Au 242.80,0.15
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.037
Especial 4,Au 242.80,0.034
Especial 5,Au 242.80,0.044
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.007
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.044
NE Tubo 6,Au 242.80,0.028
NE Tubo 7,Au 242.80,0.041
Celda # 11-A,Au 242.80,0.012
Celda # 11-B,Au 242.80,0.013
Celda # 11-C,Au 242.80,0.014
Celda # 6-F2,Au 242.80,0.028
Celda #5-9,Au 242.80,0.024
