Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.058
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.006
Cabeza puntual retorno,Au 242.80,0.056
Celda # 11-A,Au 242.80,0.003
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.007
Celda # 6-F2,Au 242.80,0.109
Celda #5-9,Au 242.80,0.032
Celda #(F1+F2),Au 242.80,0.053
NE Tubo 1,Au 242.80,0.129
NE Tubo 2,Au 242.80,0.115
NE Tubo 4,Au 242.80,0.04
NE Tubo 5,Au 242.80,0.048
NE Tubo 6,Au 242.80,0.063
NE Tubo 7,Au 242.80,0.051
Puntual Noroeste,Au 242.80,0.061
Barren Patios,Au 242.80,0.006
Tubo 3,Au 242.80,0.035
Especial 1,Au 242.80,0.048
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.013
Especial 4,Au 242.80,0.003
Especial 5,Au 242.80,0.007
