Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.075
Cabeza puntual retorno,Au 242.80,0.072
Celda #(F1+F2),Au 242.80,0.078
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.005
Puntual Noroeste,Au 242.80,0.074
Celda # 11-A,Au 242.80,0.037
Celda # 11-B,Au 242.80,0.06
Tubo 3,Au 242.80,0.104
Celda # 11-C,Au 242.80,0.066
Celda #5-9,Au 242.80,0.02
NE Tubo 1,Au 242.80,0.008
NE Tubo 2,Au 242.80,0.128
NE Tubo 4,Au 242.80,0.035
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.02
NE Tubo 7,Au 242.80,0.044
Barren Patios,Au 242.80,0.007
Especial 1,Au 242.80,0.092
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.117
Columna #1,Au 242.80,0.047
Columna #2,Au 242.80,0.034
Columna #3,Au 242.80,0.027
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.005
