Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.628
Comp. Cola Columna,Untitled 000,0.365
Barren,Untitled 000,0.377
Cabeza puntual retorno,Untitled 000,0.649
Celda # 11-A,Untitled 000,0.056
Celda # 11-B,Untitled 000,0.04
Celda # 11-C,Untitled 000,1.369
Celda # 6-F2,Untitled 000,0.13
Celda #5-9,Untitled 000,2.026
Celda #(F1+F2),Untitled 000,0.688
NE Tubo 1,Untitled 000,0.323
NE Tubo 2,Untitled 000,0.303
NE Tubo 4,Untitled 000,0.074
NE Tubo 5,Untitled 000,0.03
NE Tubo 6,Untitled 000,0.028
NE Tubo 7,Untitled 000,0.212
Puntual Noroeste,Untitled 000,0.729
Barren Patios,Untitled 000,0.372
Tubo 3,Untitled 000,1.159
Especial 1,Untitled 000,0.66
Especial 2,Untitled 000,0.448
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.028
Especial 5,Untitled 000,0.423
