Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.061
Cabeza puntual retorno,Au 242.80,0.061
Celda #(F1+F2),Au 242.80,0.05
Puntual Noroeste,Au 242.80,0.054
Tubo 3,Au 242.80,0.052
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.094
Celda # 11-B,Au 242.80,0.03
Celda # 11-C,Au 242.80,0.011
Celda # 6-F2,Au 242.80,0.007
Celda #5-9,Au 242.80,0.099
NE Tubo 1,Au 242.80,0.007
NE Tubo 2,Au 242.80,0.124
NE Tubo 4,Au 242.80,0.019
NE Tubo 5,Au 242.80,0.003
NE Tubo 6,Au 242.80,0.005
NE Tubo 7,Au 242.80,0.007
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.081
Especial 2,Au 242.80,0.08
Especial 3,Au 242.80,0.024
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.09
