Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.875
Comp. Cola Columna,Untitled 000,0.455
Barren,Untitled 000,0.519
Cabeza puntual retorno,Untitled 000,0.973
Celda # 11-A,Untitled 000,1.195
Celda # 11-B,Untitled 000,0.072
Celda # 11-C,Untitled 000,0.03
Celda # 6-F2,Untitled 000,0.291
Celda #5-9,Untitled 000,1.062
Celda #(F1+F2),Untitled 000,0.494
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.304
NE Tubo 4,Untitled 000,0.264
NE Tubo 5,Untitled 000,0.049
NE Tubo 6,Untitled 000,0.098
NE Tubo 7,Untitled 000,0.092
Puntual Noroeste,Untitled 000,0.368
Barren Patios,Untitled 000,0.39
Tubo 3,Untitled 000,0.48
Especial 1,Untitled 000,4.642
Especial 2,Untitled 000,0.198
Especial 3,Untitled 000,1.845
Especial 4,Untitled 000,3.417
Especial 5,Untitled 000,1.249
