"Analista","ALS"
"Fecha de inicio","02:40 a. m. 29/01/2023"
"Hoja de trabajo","Sa000177_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0054,"","mg/L",3.9,0.1045,0.0998,0.1070,0.1068
"Ag","BLANCO",0.0054,"","mg/L",46.1,0.0006,0.0007,0.0007,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",-0.0001,-0.0003,0.0003,-0.0003
"Ag","SA000177-001",1.6700,"","mg/L",23.0,0.0092,0.0070,0.0113,0.0094
"Ag","SA000177-002",0.7263,"","mg/L",77.1,0.0040,0.0032,0.0014,0.0074
"Ag","SA000177-003",1.3645,"","mg/L",16.3,0.0076,0.0067,0.0090,0.0070
"Ag","SA000177-004",0.7847,"","mg/L",32.0,0.0044,0.0050,0.0053,0.0028
"Ag","SA000177-005",-0.2800,"","mg/L",52.2,-0.0015,-0.0007,-0.0023,-0.0017
"Ag","PATRON",0.9835,"","mg/L",4.5,0.1333,0.1397,0.1324,0.1277
"Ag","SA000177-006",0.2832,"","mg/L",">100",0.0016,0.0049,0.0015,-0.0017
"Ag","SA000177-007",1.0476,"","mg/L",16.0,0.0057,0.0068,0.0052,0.0053
"Ag","SA000177-008",0.8266,"","mg/L",44.8,0.0046,0.0051,0.0063,0.0023
"Ag","SA000177-009",1.2966,"","mg/L",24.0,0.0072,0.0053,0.0087,0.0075
"Ag","SA000177-010",0.1857,"","mg/L",70.5,0.0010,0.0019,0.0005,0.0007
"Ag","PATRON",0.9997,"","mg/L",2.4,0.1354,0.1377,0.1368,0.1318
"Ag","BLANCO",0.0056,"","mg/L",">100",0.0008,0.0026,-0.0023,0.0019
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0009,0.0032,0.0013,-0.0018
"Ag","SA000177-011",3.6716,"","mg/L",6.0,0.0204,0.0190,0.0213,0.0208
"Ag","SA000177-012",2.5958,"","mg/L",31.9,0.0143,0.0093,0.0182,0.0154
"Ag","SA000177-013",2.2859,"","mg/L",4.5,0.0125,0.0122,0.0132,0.0123
"Ag","SA000177-014",3.7371,"","mg/L",7.6,0.0209,0.0206,0.0195,0.0227
"Ag","SA000177-015",2.8293,"","mg/L",4.0,0.0156,0.0161,0.0159,0.0149
"Ag","PATRON",1.0021,"","mg/L",2.6,0.1360,0.1330,0.1398,0.1350
"Ag","SA000177-016",1.5287,"","mg/L",50.5,0.0085,0.0037,0.0099,0.0119
"Ag","SA000177-017",1.2453,"","mg/L",3.8,0.0069,0.0066,0.0071,0.0069
"Ag","SA000177-018",-0.3343,"","mg/L",90.5,-0.0018,-0.0025,0.0001,-0.0030
"Ag","SA000177-019",1.7270,"","mg/L",11.2,0.0096,0.0098,0.0106,0.0084
"Ag","SA000177-020",2.2947,"","mg/L",13.6,0.0127,0.0126,0.0145,0.0111
"Ag","PATRON",1.0201,"","mg/L",4.3,0.1384,0.1405,0.1430,0.1316
"Ag","BLANCO",-0.0016,"","mg/L",">100",-0.0002,-0.0006,0.0008,-0.0008
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",45.9,0.0018,0.0013,0.0014,0.0028
"Ag","SA000177-021",2.1058,"","mg/L",2.7,0.0116,0.0112,0.0118,0.0117
"Ag","SA000177-022",1.6331,"","mg/L",28.5,0.0089,0.0060,0.0107,0.0101
"Ag","SA000177-023",0.5611,"","mg/L",42.1,0.0031,0.0020,0.0045,0.0027
"Ag","SA000177-024",1.7749,"","mg/L",4.3,0.0098,0.0102,0.0094,0.0098
"Ag","SA000177-025",1.3645,"","mg/L",21.6,0.0075,0.0070,0.0062,0.0093
"Ag","PATRON",0.9884,"","mg/L",1.6,0.1411,0.1387,0.1431,0.1416
"Ag","SA000177-026",1.7083,"","mg/L",19.9,0.0099,0.0097,0.0081,0.0120
"Ag","SA000177-027",1.4593,"","mg/L",19.0,0.0085,0.0081,0.0103,0.0071
"Ag","SA000177-028",1.0999,"","mg/L",56.5,0.0064,0.0090,0.0023,0.0080
"Ag","SA000177-029",26.7915,"","mg/L",0.9,0.1464,0.1455,0.1479,0.1458
