Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.8
Comp. Cola Columna,Untitled 000,0.614
Barren,Untitled 000,0.585
Cabeza puntual retorno,Untitled 000,0.806
Celda # 11-A,Untitled 000,0.924
Celda # 11-B,Untitled 000,0.126
Celda # 11-C,Untitled 000,0.043
Celda #5-9,Untitled 000,0.017
Celda #(F1+F2),Untitled 000,0.804
NE Tubo 1,Untitled 000,0.014
NE Tubo 2,Untitled 000,0.342
NE Tubo 4,Untitled 000,0.139
NE Tubo 5,Untitled 000,0.159
NE Tubo 6,Untitled 000,0.222
NE Tubo 7,Untitled 000,0.323
Puntual Noroeste,Untitled 000,0.727
Barren Patios,Untitled 000,0.451
Tubo 3,Untitled 000,1.864
Especial 1,Untitled 000,0.103
Especial 2,Untitled 000,0.011
Especial 3,Untitled 000,1.462
Especial 4,Untitled 000,1.338
Especial 5,Untitled 000,0.062
Columna #1,Untitled 000,0.64
Columna #2,Untitled 000,0.662
Columna #3,Untitled 000,0.623
Columna #4,Untitled 000,0.537
Columna #5,Untitled 000,0.424
