Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.596
Comp. Cola Columna,Untitled 000,0.458
Barren,Untitled 000,0.439
Cabeza puntual retorno,Untitled 000,0.573
Celda # 11-A,Untitled 000,0.062
Celda # 11-B,Untitled 000,0.054
Celda # 11-C,Untitled 000,0.117
Celda #5-9,Untitled 000,1.173
Celda #(F1+F2),Untitled 000,0.567
NE Tubo 1,Untitled 000,0.043
NE Tubo 2,Untitled 000,0.749
NE Tubo 4,Untitled 000,0.817
NE Tubo 5,Untitled 000,0.329
NE Tubo 6,Untitled 000,0.114
NE Tubo 7,Untitled 000,0.204
Puntual Noroeste,Untitled 000,0.494
Barren Patios,Untitled 000,0.421
Tubo 3,Untitled 000,0.48
Especial 1,Untitled 000,0.052
Especial 2,Untitled 000,0.051
Especial 3,Untitled 000,0.058
Especial 4,Untitled 000,0.071
Especial 5,Untitled 000,0.107
Especial 6,Untitled 000,0.028
Columna #1,Untitled 000,0.542
Columna #2,Untitled 000,0.532
Columna #3,Untitled 000,0.492
Columna #4,Untitled 000,0.468
Columna #5,Untitled 000,0.411
