Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.882
Cabeza puntual retorno,Untitled 000,0.877
Celda #(F1+F2),Untitled 000,0.773
Puntual Noroeste,Untitled 000,0.781
Tubo 3,Untitled 000,0.959
Comp. Cola Columna,Untitled 000,0.734
Barren,Untitled 000,0.752
Celda # 11-A,Untitled 000,1.170
Celda # 11-B,Untitled 000,0.045
Celda # 11-C,Untitled 000,0.027
Celda #5-9,Untitled 000,1.282
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.368
NE Tubo 4,Untitled 000,0.114
NE Tubo 5,Untitled 000,0.039
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.398
Barren Patios,Untitled 000,0.692
Especial 1,Untitled 000,3.027
Especial 2,Untitled 000,0.446
Especial 3,Untitled 000,0.034
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.523
Columna #1,Untitled 000,0.859
Columna #2,Untitled 000,0.857
Columna #3,Untitled 000,0.839
Columna #4,Untitled 000,0.832
Columna #5,Untitled 000,0.753
