Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.387
Cabeza puntual retorno,Untitled 000,0.386
Celda #(F1+F2),Untitled 000,0.439
Puntual Noroeste,Untitled 000,0.268
Tubo 3,Untitled 000,0.100
Comp. Cola Columna,Untitled 000,0.333
Barren,Untitled 000,0.311
Celda # 11-A,Untitled 000,0.039
Celda # 11-B,Untitled 000,0.089
Celda # 11-C,Untitled 000,0.034
Celda #5-9,Untitled 000,0.018
NE Tubo 1,Untitled 000,2.337
NE Tubo 2,Untitled 000,0.555
NE Tubo 4,Untitled 000,0.040
NE Tubo 5,Untitled 000,0.082
NE Tubo 6,Untitled 000,0.321
NE Tubo 7,Untitled 000,0.131
Barren Patios,Untitled 000,0.256
Especial 1,Untitled 000,0.022
Especial 2,Untitled 000,0.021
Especial 3,Untitled 000,0.025
Especial 4,Untitled 000,0.029
Especial 5,Untitled 000,0.088
Columna #1,Untitled 000,0.328
Columna #2,Untitled 000,0.318
Columna #3,Untitled 000,0.306
Columna #4,Untitled 000,0.284
Columna #5,Untitled 000,0.244
