Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.052
Comp. Cola Columna,Untitled 000,0.978
Barren,Untitled 000,0.802
Cabeza puntual retorno,Untitled 000,1.036
Celda # 11-A,Untitled 000,2.322
Celda # 11-B,Untitled 000,0.182
Celda # 11-C,Untitled 000,0.064
Celda # 6-F2,Untitled 000,0.089
Celda #5-9,Untitled 000,0.083
Celda #(F1+F2),Untitled 000,0.982
NE Tubo 1,Untitled 000,0.030
NE Tubo 2,Untitled 000,0.652
NE Tubo 4,Untitled 000,1.965
NE Tubo 5,Untitled 000,1.389
NE Tubo 6,Untitled 000,1.451
NE Tubo 7,Untitled 000,0.531
Puntual Noroeste,Untitled 000,0.915
Barren Patios,Untitled 000,0.787
Tubo 3,Untitled 000,0.543
Especial 1,Untitled 000,0.122
Especial 2,Untitled 000,0.074
Especial 3,Untitled 000,0.437
Especial 4,Untitled 000,0.297
Especial 5,Untitled 000,0.098
