Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.28
Comp. Cola Columna,Untitled 000,0.244
Barren,Untitled 000,0.232
Cabeza puntual retorno,Untitled 000,0.272
Columna #1,Untitled 000,0.263
Columna #2,Untitled 000,0.261
Columna #3,Untitled 000,0.252
Columna #4,Untitled 000,0.237
Columna #5,Untitled 000,0.236
Celda # 11-A,Untitled 000,0.093
Celda # 11-B,Untitled 000,0.104
Celda # 11-C,Untitled 000,0.025
Celda #5-9,Untitled 000,1.255
Celda #(F1+F2),Untitled 000,0.204
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.185
NE Tubo 4,Untitled 000,0.201
NE Tubo 5,Untitled 000,0.081
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.262
Puntual Noroeste,Untitled 000,0.157
Barren Patios,Untitled 000,0.195
Tubo 3,Untitled 000,0.14
Especial 1,Untitled 000,2.706
Especial 2,Untitled 000,0.153
Especial 3,Untitled 000,0.031
Especial 4,Untitled 000,0.03
Especial 5,Untitled 000,0.159
Especial 6,Untitled 000,0.013
