Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.152
Comp. Cola Columna,Untitled 000,1.209
Barren,Untitled 000,1.25
Cabeza puntual retorno,Untitled 000,2.138
Celda # 11-A,Untitled 000,0.541
Celda # 11-B,Untitled 000,0.051
Celda # 11-C,Untitled 000,0.309
Celda #5-9,Untitled 000,0.843
Celda #(F1+F2),Untitled 000,2.276
NE Tubo 1,Untitled 000,0.14
NE Tubo 2,Untitled 000,0.258
NE Tubo 4,Untitled 000,2.635
NE Tubo 5,Untitled 000,3.116
NE Tubo 6,Untitled 000,1.176
NE Tubo 7,Untitled 000,2.722
Puntual Noroeste,Untitled 000,2.369
Barren Patios,Untitled 000,1.215
Tubo 3,Untitled 000,2.833
Especial 1,Untitled 000,0.144
Especial 2,Untitled 000,0.04
Especial 3,Untitled 000,0.682
Especial 4,Untitled 000,1.61
Especial 5,Untitled 000,0.069
Especial 6,Untitled 000,0.021
Columna #1,Untitled 000,1.829
Columna #2,Untitled 000,1.786
Columna #3,Untitled 000,1.647
Columna #4,Untitled 000,1.402
Columna #5,Untitled 000,1.135
