Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.602
Cabeza puntual retorno,Untitled 000,0.596
Celda #(F1+F2),Untitled 000,0.594
Puntual Noroeste,Untitled 000,0.427
Tubo 3,Untitled 000,0.668
Comp. Cola Columna,Untitled 000,0.472
Barren,Untitled 000,0.445
Celda # 11-A,Untitled 000,0.087
Celda # 11-B,Untitled 000,0.411
Celda # 11-C,Untitled 000,0.032
Celda # 6-F2,Untitled 000,2.533
Celda #5-9,Untitled 000,0.065
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.095
NE Tubo 4,Untitled 000,0.568
NE Tubo 5,Untitled 000,0.14
NE Tubo 6,Untitled 000,0.071
NE Tubo 7,Untitled 000,0.379
Barren Patios,Untitled 000,0.431
Especial 1,Untitled 000,0.901
Especial 2,Untitled 000,0.048
Especial 3,Untitled 000,0.05
Especial 4,Untitled 000,0.145
Especial 5,Untitled 000,0.029
