Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.364
Cabeza puntual retorno,Untitled 000,0.361
Celda #(F1+F2),Untitled 000,0.334
Puntual Noroeste,Untitled 000,0.291
Tubo 3,Untitled 000,0.307
NE Tubo 2,Untitled 000,0.137
NE Tubo 4,Untitled 000,0.421
Especial 1,Untitled 000,0.027
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.201
Especial 4,Untitled 000,0.496
Especial 5,Untitled 000,0.166
Comp. Cola Columna,Untitled 000,0.271
Barren,Untitled 000,0.278
Barren Patios,Untitled 000,0.287
NE Tubo 1,Untitled 000,0.029
NE Tubo 5,Untitled 000,0.153
NE Tubo 6,Untitled 000,0.138
NE Tubo 7,Untitled 000,0.436
Celda # 11-A,Untitled 000,0.435
Celda # 11-B,Untitled 000,0.274
Celda # 11-C,Untitled 000,0.03
Celda # 6-F2,Untitled 000,0.087
Celda #5-9,Untitled 000,0.026
