Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.063
Cabeza puntual retorno,Au 242.80,0.062
Celda #(F1+F2),Au 242.80,0.072
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.003
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.015
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.017
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.03
NE Tubo 4,Au 242.80,0.057
NE Tubo 5,Au 242.80,0.051
NE Tubo 6,Au 242.80,0.027
NE Tubo 7,Au 242.80,0.053
Puntual Noroeste,Au 242.80,0.077
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.126
Especial 1,Au 242.80,0.066
Especial 2,Au 242.80,0.028
Especial 3,Au 242.80,0.032
Especial 4,Au 242.80,0.021
Especial 5,Au 242.80,0.025
Columna #1,Au 242.80,0.048
Columna #2,Au 242.80,0.034
Columna #3,Au 242.80,0.025
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.012
