Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.464
Comp. Cola Columna,Untitled 000,0.852
Barren,Untitled 000,0.744
Cabeza puntual retorno,Untitled 000,1.386
Celda # 11-A,Untitled 000,4.43
Celda # 11-B,Untitled 000,1.136
Celda # 11-C,Untitled 000,0.189
Celda #5-9,Untitled 000,0.533
Celda #(F1+F2),Untitled 000,1.037
NE Tubo 1,Untitled 000,0.061
NE Tubo 2,Untitled 000,0.791
NE Tubo 4,Untitled 000,1.476
NE Tubo 5,Untitled 000,2.257
NE Tubo 6,Untitled 000,1.519
NE Tubo 7,Untitled 000,1.074
Puntual Noroeste,Untitled 000,1.039
Barren Patios,Untitled 000,0.522
Tubo 3,Untitled 000,0.312
Especial 1,Untitled 000,0.293
Especial 2,Untitled 000,0.128
Especial 3,Untitled 000,1.734
Especial 4,Untitled 000,0.947
Especial 5,Untitled 000,0.037
Columna #1,Untitled 000,1.237
Columna #2,Untitled 000,0.1052
Columna #3,Untitled 000,1.036
Columna #4,Untitled 000,0.83
Columna #5,Untitled 000,0.756
