Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.096
Cabeza puntual retorno,Au 242.80,0.094
Celda # 11-A,Au 242.80,0.048
Celda # 6-F2,Au 242.80,0.099
Celda #5-9,Au 242.80,0.045
Celda #(F1+F2),Au 242.80,0.093
NE Tubo 2,Au 242.80,0.073
NE Tubo 4,Au 242.80,0.046
NE Tubo 5,Au 242.80,0.023
NE Tubo 6,Au 242.80,0.012
NE Tubo 7,Au 242.80,0.046
Puntual Noroeste,Au 242.80,0.095
Tubo 3,Au 242.80,0.183
Especial 1,Au 242.80,0.057
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.054
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.001
NE Tubo 1,Au 242.80,0.001
