"Analyst",""
"Date Started","9/22/2024 5:03 PM  GMT: 9/23/2024 12:03 AM"
"Worksheet","EXP000062_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/22/2024","5:08:30 PM","PATRON",0.8853,"","mg/L"
"9/22/2024","5:08:48 PM","BLANCO",0.0136,"","mg/L"
"9/22/2024","5:08:58 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/22/2024","5:09:10 PM","EXP000062-001",0.1866,"","mg/L"
"9/22/2024","5:09:28 PM","EXP000062-002",0.1661,"","mg/L"
"9/22/2024","5:09:40 PM","EXP000062-003",0.0685,"","mg/L"
"9/22/2024","5:09:54 PM","EXP000062-004",0.0112,"","mg/L"
"9/22/2024","5:10:08 PM","EXP000062-005",0.0465,"","mg/L"
"9/22/2024","5:10:22 PM","EXP000062-006",0.0148,"","mg/L"
"9/22/2024","5:10:40 PM","PATRON",0.9129,"","mg/L"
"9/22/2024","5:10:56 PM","EXP000062-007",0.2961,"","mg/L"
"9/22/2024","5:11:08 PM","EXP000062-008",0.2831,"","mg/L"
"9/22/2024","5:11:26 PM","EXP000062-009",0.2751,"","mg/L"
"9/22/2024","5:11:44 PM","EXP000062-010",0.0980,"","mg/L"
"9/22/2024","5:11:56 PM","EXP000062-011",0.1167,"","mg/L"
"9/22/2024","5:12:50 PM","PATRON",0.9073,"","mg/L"
"9/22/2024","5:13:20 PM","EXP000062-013",0.0543,"","mg/L"
"9/22/2024","5:13:32 PM","EXP000062-014",0.2689,"","mg/L"
"9/22/2024","5:14:30 PM","EXP000062-012",0.4541,"","mg/L"
"9/22/2024","5:14:54 PM","EXP000062-015",0.2368,"","mg/L"
"9/22/2024","5:15:44 PM","EXP000062-016","OVER","R","mg/L"
"9/22/2024","5:16:02 PM","EXP000062-017",-0.0083,"","mg/L"
"9/22/2024","5:16:14 PM","EXP000062-018",0.5727,"","mg/L"
"9/22/2024","5:23:46 PM","PATRON",0.8773,"","mg/L"
"9/22/2024","5:24:18 PM","EXP000062-019",0.3058,"","mg/L"
"9/22/2024","5:24:32 PM","EXP000062-020",0.4064,"","mg/L"
"9/22/2024","5:24:44 PM","EXP000062-021",0.0298,"","mg/L"
"9/22/2024","5:24:56 PM","EXP000062-022",-0.0001,"","mg/L"
"9/22/2024","5:26:52 PM","EXP000062-023",0.9585,"","mg/L"
"9/22/2024","5:27:44 PM","PATRON",0.9133,"","mg/L"
"9/22/2024","5:27:44 PM","BLANCO","","","mg/L"

"Method: Au AU ALTO (Flame)"


"9/22/2024","5:30:10 PM","EXP000062-016",4.8347,"","mg/L"
"9/22/2024","5:30:10 PM","BLANCO","","","mg/L"
