Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.342
Cabeza puntual retorno,Untitled 000,0.334
Celda #(F1+F2),Untitled 000,0.400
Puntual Noroeste,Untitled 000,0.361
Tubo 3,Untitled 000,0.793
Comp. Cola Columna,Untitled 000,0.253
Barren,Untitled 000,0.248
Celda # 11-A,Untitled 000,0.036
Celda # 11-B,Untitled 000,0.037
Celda # 11-C,Untitled 000,0.074
Celda # 6-F2,Untitled 000,0.177
Celda #5-9,Untitled 000,0.187
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.112
NE Tubo 4,Untitled 000,0.031
NE Tubo 5,Untitled 000,0.023
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.082
Barren Patios,Untitled 000,0.267
Especial 1,Untitled 000,0.399
Especial 2,Untitled 000,0.054
Especial 3,Untitled 000,0.033
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.335
