Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.718
Comp. Cola Columna,Untitled 000,1.061
Barren,Untitled 000,1.031
Cabeza puntual retorno,Untitled 000,1.689
Celda # 11-A,Untitled 000,0.235
Celda # 11-B,Untitled 000,0.05
Celda # 11-C,Untitled 000,2.225
Celda #5-9,Untitled 000,0.228
Celda #(F1+F2),Untitled 000,1.707
NE Tubo 1,Untitled 000,0.048
NE Tubo 2,Untitled 000,0.161
NE Tubo 4,Untitled 000,3.34
NE Tubo 5,Untitled 000,1.762
NE Tubo 6,Untitled 000,0.308
NE Tubo 7,Untitled 000,2.05
Puntual Noroeste,Untitled 000,1.725
Barren Patios,Untitled 000,0.888
Tubo 3,Untitled 000,1.272
Especial 1,Untitled 000,0.049
Especial 2,Untitled 000,0.052
Especial 3,Untitled 000,0.094
Especial 4,Untitled 000,0.308
Especial 5,Untitled 000,0.037
Especial 6,Untitled 000,0.012
Columna #1,Untitled 000,1.574
Columna #2,Untitled 000,1.51
Columna #3,Untitled 000,1.438
Columna #4,Untitled 000,1.285
Columna #5,Untitled 000,1.042
