Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.201
Cabeza puntual retorno,Untitled 000,0.185
Celda #(F1+F2),Untitled 000,0.210
Puntual Noroeste,Untitled 000,0.230
Tubo 3,Untitled 000,0.484
Comp. Cola Columna,Untitled 000,0.117
Barren,Untitled 000,0.103
Celda # 11-A,Untitled 000,0.019
Celda # 11-B,Untitled 000,0.017
Celda # 11-C,Untitled 000,0.014
Celda #5-9,Untitled 000,0.259
NE Tubo 1,Untitled 000,0.012
NE Tubo 2,Untitled 000,0.028
NE Tubo 4,Untitled 000,0.036
NE Tubo 5,Untitled 000,0.013
NE Tubo 6,Untitled 000,0.014
NE Tubo 7,Untitled 000,0.107
Barren Patios,Untitled 000,0.092
Especial 1,Untitled 000,0.030
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.028
Especial 4,Untitled 000,0.027
Especial 5,Untitled 000,0.041
Columna #1,Untitled 000,0.245
Columna #2,Untitled 000,0.186
Columna #3,Untitled 000,0.174
Columna #4,Untitled 000,0.149
Columna #5,Untitled 000,0.123
