Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.076
Cabeza puntual retorno,Au 242.80,0.083
Celda # 6-F2,Au 242.80,0.072
Celda #(F1+F2),Au 242.80,0.095
NE Tubo 2,Au 242.80,0.119
Puntual Noroeste,Au 242.80,0.077
Tubo 3,Au 242.80,0.139
Especial 1,Au 242.80,0.119
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.009
Celda #5-9,Au 242.80,0.028
NE Tubo 1,Au 242.80,0.022
NE Tubo 4,Au 242.80,0.039
NE Tubo 5,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.048
NE Tubo 6,Au 242.80,0.01
Barren Patios,Au 242.80,0.013
Especial 2,Au 242.80,0.036
Especial 3,Au 242.80,0.022
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.036
