Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.675
Comp. Cola Columna,Untitled 000,0.471
Barren,Untitled 000,0.498
Cabeza puntual retorno,Untitled 000,0.664
Celda # 11-A,Untitled 000,0.635
Celda # 11-B,Untitled 000,0.061
Celda # 11-C,Untitled 000,0.031
Celda # 6-F2,Untitled 000,0.696
Celda #5-9,Untitled 000,0.752
Celda #(F1+F2),Untitled 000,0.472
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.114
NE Tubo 4,Untitled 000,0.281
NE Tubo 5,Untitled 000,0.372
NE Tubo 6,Untitled 000,1.373
NE Tubo 7,Untitled 000,1.21
Puntual Noroeste,Untitled 000,0.467
Barren Patios,Untitled 000,0.485
Tubo 3,Untitled 000,0.5
Especial 1,Untitled 000,2.143
Especial 2,Untitled 000,0.278
Especial 3,Untitled 000,0.143
Especial 4,Untitled 000,0.45
Especial 5,Untitled 000,0.564
