"Analyst",""
"Date Started","9/14/2025 7:45 PM  GMT: 9/15/2025 2:45 AM"
"Worksheet","LC005350_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/14/2025","7:59:10 PM","PATRON",0.8801,"","mg/L",0.5
"9/14/2025","7:59:32 PM","BLANCO",0.0046,"","mg/L",92.4
"9/14/2025","8:00:22 PM","REAGENT BLANK",0.0000,"","mg/L",17.5
"9/14/2025","8:00:40 PM","LC005350-001",0.1224,"","mg/L",0.7
"9/14/2025","8:00:56 PM","LC005350-002",0.2040,"","mg/L",1.2
"9/14/2025","8:01:14 PM","LC005350-003",0.0035,"","mg/L",10.6
"9/14/2025","8:01:28 PM","LC005350-004",0.1529,"","mg/L",1.4
"9/14/2025","8:01:42 PM","LC005350-005",0.0709,"","mg/L",1.5
"9/14/2025","8:01:56 PM","LC005350-006",0.0460,"","mg/L",1.8
"9/14/2025","8:02:08 PM","PATRON",0.8826,"","mg/L",0.7
"9/14/2025","8:02:26 PM","LC005350-007",0.3664,"","mg/L",0.3
"9/14/2025","8:02:58 PM","LC005350-009",0.0016,"","mg/L",90.7
"9/14/2025","8:03:12 PM","LC005350-010",0.1066,"","mg/L",0.6
"9/14/2025","8:03:22 PM","LC005350-011","OVER","R","mg/L",0.0
"9/14/2025","8:03:36 PM","LC005350-012",0.0328,"","mg/L",6.6
"9/14/2025","8:21:54 PM","PATRON",0.8995,"","mg/L",0.9
"9/14/2025","8:22:16 PM","LC005350-013",0.0037,"","mg/L",63.0
"9/14/2025","8:22:28 PM","LC005350-014",0.2393,"","mg/L",0.6
"9/14/2025","8:22:42 PM","LC005350-015",0.1793,"","mg/L",1.0
"9/14/2025","8:22:58 PM","LC005350-016",1.4154,"","mg/L",0.5
"9/14/2025","8:23:12 PM","LC005350-017",0.0492,"","mg/L",3.0
"9/14/2025","8:23:26 PM","LC005350-018",0.0857,"","mg/L",1.0
"9/14/2025","8:23:46 PM","PATRON",0.8972,"","mg/L",1.1
"9/14/2025","8:24:02 PM","LC005350-019",0.2871,"","mg/L",0.6
"9/14/2025","8:24:16 PM","LC005350-020",0.5571,"","mg/L",0.4
"9/14/2025","8:24:32 PM","LC005350-021",0.4028,"","mg/L",0.6
"9/14/2025","8:24:46 PM","LC005350-022",0.4651,"","mg/L",0.7
"9/14/2025","8:25:00 PM","PATRON",0.8978,"","mg/L",0.2
"9/14/2025","8:25:16 PM","BLANCO",-0.0065,"","mg/L",">100"
"9/14/2025","8:25:28 PM","REAGENT BLANK",0.0000,"","mg/L",38.9
"9/14/2025","8:25:44 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/14/2025","8:26:52 PM","LC005350-008",0.5139,"","mg/L",47.3
"9/14/2025","8:26:52 PM","1","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"9/14/2025","8:30:14 PM","LC005350-011",1.9153,"","mg/L",0.8
"9/14/2025","8:30:14 PM","1","","","mg/L",""
