Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.14
Comp. Cola Columna,Untitled 000,1.142
Barren,Untitled 000,1.085
Cabeza puntual retorno,Untitled 000,2.133
Columna #1,Untitled 000,1.965
Columna #2,Untitled 000,1.833
Columna #3,Untitled 000,1.668
Columna #4,Untitled 000,1.37
Columna #5,Untitled 000,1.082
Celda # 11-A,Untitled 000,0.41
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.03
Celda #5-9,Untitled 000,1.476
Celda #(F1+F2),Untitled 000,2.318
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,0.825
NE Tubo 4,Untitled 000,3.275
NE Tubo 5,Untitled 000,3
NE Tubo 6,Untitled 000,2.229
NE Tubo 7,Untitled 000,0.649
Puntual Noroeste,Untitled 000,2.251
Barren Patios,Untitled 000,0.99
Tubo 3,Untitled 000,2.303
Especial 1,Untitled 000,1.614
Especial 2,Untitled 000,0.075
Especial 3,Untitled 000,0.928
Especial 4,Untitled 000,2.771
Especial 5,Untitled 000,0.266
Especial 6,Untitled 000,0.022
