Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.482
Cabeza puntual retorno,Untitled 000,0.465
Celda #(F1+F2),Untitled 000,0.417
Puntual Noroeste,Untitled 000,0.519
Tubo 3,Untitled 000,0.210
Comp. Cola Columna,Untitled 000,0.319
Barren,Untitled 000,0.319
Celda # 11-A,Untitled 000,0.057
Celda # 11-B,Untitled 000,0.026
Celda # 11-C,Untitled 000,1.727
Celda #5-9,Untitled 000,1.270
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.656
NE Tubo 4,Untitled 000,0.994
NE Tubo 5,Untitled 000,0.382
NE Tubo 6,Untitled 000,0.970
NE Tubo 7,Untitled 000,0.325
Barren Patios,Untitled 000,0.324
Especial 1,Untitled 000,0.329
Especial 2,Untitled 000,1.275
Especial 3,Untitled 000,0.039
Especial 4,Untitled 000,0.048
Especial 5,Untitled 000,0.989
Columna #1,Untitled 000,0.471
Columna #1,Untitled 000,0.465
Columna #2,Untitled 000,0.472
Columna #3,Untitled 000,0.420
Columna #5,Untitled 000,0.369
