Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.352
Cabeza puntual retorno,Ag 328.07,0.328
Celda #(F1+F2),Ag 328.07,0.373
Comp. Cola Columna,Ag 328.07,0.213
Barren,Ag 328.07,0.132
Columna #1,Ag 328.07,0.28
Columna #2,Ag 328.07,0.215
Columna #3,Ag 328.07,0.17
Columna #4,Ag 328.07,0.133
Columna #5,Ag 328.07,0.099
Celda # 11-A,Ag 328.07,0.03
Celda # 11-B,Ag 328.07,0.051
Celda # 11-C,Ag 328.07,0.017
Celda #5-9,Ag 328.07,0.125
NE Tubo 1,Ag 328.07,0.021
NE Tubo 2,Ag 328.07,0.303
NE Tubo 4,Ag 328.07,0.062
NE Tubo 5,Ag 328.07,0.047
NE Tubo 6,Ag 328.07,0.021
NE Tubo 7,Ag 328.07,0.145
Puntual Noroeste,Ag 328.07,0.198
Barren Patios,Ag 328.07,0.121
Tubo 3,Ag 328.07,0.424
Especial 1,Ag 328.07,0.476
Especial 2,Ag 328.07,0.209
Especial 3,Ag 328.07,0.059
Especial 4,Ag 328.07,0.034
Especial 5,Ag 328.07,0.17
