Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.011
Comp. Cola Columna,Untitled 000,0.574
Barren,Untitled 000,0.574
Cabeza puntual retorno,Untitled 000,1.009
Columna #1,Untitled 000,0.962
Columna #2,Untitled 000,0.834
Columna #3,Untitled 000,0.716
Columna #4,Untitled 000,0.582
Columna #5,Untitled 000,0.556
Celda # 11-A,Untitled 000,0.46
Celda # 11-B,Untitled 000,0.165
Celda # 11-C,Untitled 000,0.028
Celda #5-9,Untitled 000,1.478
Celda #(F1+F2),Untitled 000,0.613
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.165
NE Tubo 4,Untitled 000,0.129
NE Tubo 5,Untitled 000,0.239
NE Tubo 6,Untitled 000,0.305
NE Tubo 7,Untitled 000,0.787
Puntual Noroeste,Untitled 000,0.539
Barren Patios,Untitled 000,0.747
Tubo 3,Untitled 000,0.896
Especial 1,Untitled 000,3.725
Especial 2,Untitled 000,0.536
Especial 3,Untitled 000,0.352
Especial 4,Untitled 000,0.593
Especial 5,Untitled 000,1.179
