Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.05
Cabeza puntual retorno,Au 242.80,0.048
Celda #(F1+F2),Au 242.80,0.05
Puntual Noroeste,Au 242.80,0.051
Tubo 3,Au 242.80,0.07
NE Tubo 2,Au 242.80,0.038
NE Tubo 4,Au 242.80,0.022
Especial 1,Au 242.80,0.048
Especial 2,Au 242.80,0.066
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.098
Columna #1,Au 242.80,0.038
Columna #2,Au 242.80,0.027
Columna #3,Au 242.80,0.018
Columna #4,Au 242.80,0.011
Columna #5,Au 242.80,0.008
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.008
Barren Patios,Au 242.80,0.01
NE Tubo 1,Au 242.80,0.004
NE Tubo 5,Au 242.80,0.057
NE Tubo 6,Au 242.80,0.056
NE Tubo 7,Au 242.80,0.046
Celda # 11-A,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.025
Celda # 11-C,Au 242.80,0.066
Celda #5-9,Au 242.80,0.035
