Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.164
Cabeza puntual retorno,Au 242.80,0.162
Celda #(F1+F2),Au 242.80,0.17
Puntual Noroeste,Au 242.80,0.179
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.142
Comp. Cola Columna,Au 242.80,0.018
Barren,Au 242.80,0.019
Celda # 11-A,Au 242.80,0.106
Celda # 11-B,Au 242.80,0.039
Celda # 11-C,Au 242.80,0.014
Celda # 6-F2,Au 242.80,0.038
Celda #5-9,Au 242.80,0.033
NE Tubo 1,Au 242.80,0.008
NE Tubo 2,Au 242.80,0.245
NE Tubo 4,Au 242.80,0.202
NE Tubo 5,Au 242.80,0.206
NE Tubo 6,Au 242.80,0.203
NE Tubo 7,Au 242.80,0.073
Especial 1,Au 242.80,0.04
Especial 2,Au 242.80,0.061
Especial 3,Au 242.80,0.091
Especial 4,Au 242.80,0.073
Especial 5,Au 242.80,0.051
