Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.114
Cabeza puntual retorno,Au 242.80,0.117
Celda # 6-F2,Au 242.80,0.01
Celda #5-9,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.135
NE Tubo 2,Au 242.80,0.075
NE Tubo 4,Au 242.80,0.081
NE Tubo 5,Au 242.80,0.227
NE Tubo 6,Au 242.80,0.139
NE Tubo 7,Au 242.80,0.285
Puntual Noroeste,Au 242.80,0.128
Tubo 3,Au 242.80,0.163
Especial 1,Au 242.80,0.031
Especial 2,Au 242.80,0.072
Especial 3,Au 242.80,0.031
Especial 4,Au 242.80,0.09
Especial 5,Au 242.80,0.074
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.002
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.004
