Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.974
Comp. Cola Columna,Untitled 000,0.592
Barren,Untitled 000,0.587
Cabeza puntual retorno,Untitled 000,1.003
Celda # 11-A,Untitled 000,0.191
Celda # 11-B,Untitled 000,0.835
Celda # 11-C,Untitled 000,0.075
Celda #5-9,Untitled 000,1.091
Celda #(F1+F2),Untitled 000,0.94
NE Tubo 1,Untitled 000,0.049
NE Tubo 2,Untitled 000,0.323
NE Tubo 4,Untitled 000,0.549
NE Tubo 5,Untitled 000,0.041
NE Tubo 6,Untitled 000,0.055
NE Tubo 7,Untitled 000,1.762
Puntual Noroeste,Untitled 000,0.995
Barren Patios,Untitled 000,0.552
Tubo 3,Untitled 000,1.183
Especial 1,Untitled 000,2.966
Especial 2,Untitled 000,1.431
Especial 3,Untitled 000,0.088
Especial 4,Untitled 000,0.079
Especial 5,Untitled 000,0.591
Especial 6,Untitled 000,0.045
Columna #1,Untitled 000,0.788
Columna #2,Untitled 000,0.8
Columna #3,Untitled 000,0.73
Columna #4,Untitled 000,0.675
Columna #5,Untitled 000,0.598
