"Analyst",""
"Date Started","10/3/2024 2:37 AM  GMT: 10/3/2024 9:37 AM"
"Worksheet","EXP000122_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"10/3/2024","2:45:00 AM","Muestra 050","","","mg/L"
"10/3/2024","2:45:24 AM","PATRON",0.9026,"","mg/L"
"10/3/2024","2:49:46 AM","PATRON",0.9053,"","mg/L"
"10/3/2024","2:49:58 AM","BLANCO",0.0306,"","mg/L"
"10/3/2024","2:50:10 AM","REAGENT BLANK",0.0000,"","mg/L"
"10/3/2024","2:50:24 AM","EXP000122-001",0.2536,"","mg/L"
"10/3/2024","2:50:38 AM","EXP000122-002",0.1303,"","mg/L"
"10/3/2024","2:50:54 AM","EXP000122-003",-0.0049,"","mg/L"
"10/3/2024","2:51:08 AM","EXP000122-004",0.0564,"","mg/L"
"10/3/2024","2:51:22 AM","EXP000122-005",0.0949,"","mg/L"
"10/3/2024","2:51:38 AM","EXP000122-006",0.0853,"","mg/L"
"10/3/2024","2:52:22 AM","PATRON",0.9251,"","mg/L"
"10/3/2024","2:52:40 AM","EXP000122-007",0.1964,"","mg/L"
"10/3/2024","2:53:22 AM","EXP000122-009",0.5902,"","mg/L"
"10/3/2024","2:53:36 AM","EXP000122-010","OVER","R","mg/L"
"10/3/2024","2:53:58 AM","EXP000122-011",0.0001,"","mg/L"
"10/3/2024","2:54:12 AM","EXP000122-012",0.0798,"","mg/L"
"10/3/2024","2:54:30 AM","PATRON",0.9200,"","mg/L"
"10/3/2024","2:55:14 AM","EXP000122-013",0.4010,"","mg/L"
"10/3/2024","2:55:28 AM","EXP000122-014",0.1392,"","mg/L"
"10/3/2024","2:55:40 AM","EXP000122-015",0.0583,"","mg/L"
"10/3/2024","2:55:52 AM","EXP000122-016",0.0256,"","mg/L"
"10/3/2024","2:56:08 AM","EXP000122-017",0.0297,"","mg/L"
"10/3/2024","2:56:22 AM","EXP000122-018",0.0256,"","mg/L"
"10/3/2024","2:56:38 AM","PATRON",0.9198,"","mg/L"
"10/3/2024","2:56:58 AM","EXP000122-019",0.5776,"","mg/L"
"10/3/2024","2:57:12 AM","EXP000122-020",0.0485,"","mg/L"
"10/3/2024","2:57:24 AM","EXP000122-021",0.0440,"","mg/L"
"10/3/2024","2:57:42 AM","EXP000122-022",0.0980,"","mg/L"
"10/3/2024","2:57:56 AM","EXP000122-023",0.0249,"","mg/L"
"10/3/2024","2:58:06 AM","EXP000122-024",-0.0091,"","mg/L"
"10/3/2024","2:59:52 AM","EXP000122-008",0.9512,"","mg/L"
"10/3/2024","2:59:52 AM","PATRON","","","mg/L"

"Method: Au AU ALTO (Flame)"


"10/3/2024","3:04:54 AM","EXP000122-010",9.8699,"","mg/L"
"10/3/2024","3:04:54 AM","PATRON","","","mg/L"
