"Analyst",""
"Date Started","4/24/2023 12:15 AM  GMT: 4/24/2023 7:15 AM"
"Worksheet","LC000113_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"4/24/2023","12:41:38 AM","PATRON",0.8873,"","mg/L"
"4/24/2023","12:42:02 AM","BLANCO",-0.0274,"","mg/L"
"4/24/2023","12:42:10 AM","REAGENT BLANK",0.0000,"","mg/L"
"4/24/2023","12:42:26 AM","LC000113-001",0.9760,"","mg/L"
"4/24/2023","12:42:46 AM","LC000113-002",0.5929,"","mg/L"
"4/24/2023","12:43:02 AM","LC000113-003",0.4301,"","mg/L"
"4/24/2023","12:43:22 AM","LC000113-004","OVER","R","mg/L"
"4/24/2023","12:43:50 AM","LC000113-005","OVER","R","mg/L"
"4/24/2023","12:44:08 AM","LC000113-006",0.5565,"","mg/L"
"4/24/2023","12:44:34 AM","PATRON",0.9061,"","mg/L"
"4/24/2023","12:44:56 AM","LC000113-007",0.7664,"","mg/L"
"4/24/2023","12:45:12 AM","LC000113-008",0.1820,"","mg/L"
"4/24/2023","12:45:30 AM","LC000113-009",0.2450,"","mg/L"
"4/24/2023","12:45:48 AM","LC000113-010",0.9967,"","mg/L"
"4/24/2023","12:46:06 AM","LC000113-011",1.1521,"","mg/L"
"4/24/2023","12:46:52 AM","LC000113-012",0.2116,"","mg/L"
"4/24/2023","12:47:12 AM","PATRON",0.9021,"","mg/L"
"4/24/2023","12:47:30 AM","LC000113-013",0.3707,"","mg/L"
"4/24/2023","12:48:42 AM","LC000113-014",0.0410,"","mg/L"
"4/24/2023","12:49:02 AM","LC000113-015",0.0022,"","mg/L"
"4/24/2023","12:49:18 AM","LC000113-016",0.0124,"","mg/L"
"4/24/2023","12:49:30 AM","LC000113-017",0.0281,"","mg/L"
"4/24/2023","12:49:42 AM","LC000113-018",0.0265,"","mg/L"
"4/24/2023","12:50:16 AM","PATRON",0.9019,"","mg/L"
"4/24/2023","12:50:36 AM","LC000113-019",0.0254,"","mg/L"
"4/24/2023","12:50:52 AM","LC000113-020",0.0266,"","mg/L"
"4/24/2023","12:51:02 AM","LC000113-021","OVER","R","mg/L"
"4/24/2023","12:51:20 AM","LC000113-022",0.3932,"","mg/L"
"4/24/2023","12:51:42 AM","LC000113-023",0.1157,"","mg/L"
"4/24/2023","12:52:02 AM","LC000113-024",0.2453,"","mg/L"
"4/24/2023","12:52:22 AM","PATRON",0.8909,"","mg/L"
"4/24/2023","12:52:22 AM","PATRON","","","mg/L"

"Method: Au ALTA (Flame)"


"4/24/2023","12:55:30 AM","LC000113-004",2.3581,"","mg/L"
"4/24/2023","12:55:46 AM","LC000113-005",3.1205,"","mg/L"
"4/24/2023","12:56:20 AM","LC000113-021",4.3499,"","mg/L"
"4/24/2023","12:56:20 AM","PATRON","","","mg/L"
