Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.400
Comp. Cola Columna,Untitled 000,0.250
Barren,Untitled 000,0.258
Cabeza puntual retorno,Untitled 000,0.396
Celda # 11-A,Untitled 000,0.113
Celda # 11-B,Untitled 000,0.030
Celda # 11-C,Untitled 000,0.032
Celda #5-9,Untitled 000,0.892
Celda #(F1+F2),Untitled 000,0.374
NE Tubo 1,Untitled 000,0.019
NE Tubo 2,Untitled 000,0.371
NE Tubo 4,Untitled 000,0.081
NE Tubo 5,Untitled 000,0.016
NE Tubo 6,Untitled 000,0.015
NE Tubo 7,Untitled 000,0.285
Puntual Noroeste,Untitled 000,0.387
Barren Patios,Untitled 000,0.239
Tubo 3,Untitled 000,0.905
Especial 1,Untitled 000,0.068
Especial 2,Untitled 000,0.059
Especial 3,Untitled 000,0.030
Especial 4,Untitled 000,0.036
Especial 5,Untitled 000,0.369
Columna #1,Untitled 000,0.400
Columna #2,Untitled 000,0.360
Columna #3,Untitled 000,0.330
Columna #5,Untitled 000,0.272
