Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.408
Cabeza puntual retorno,Untitled 000,0.400
Celda #(F1+F2),Untitled 000,0.359
Puntual Noroeste,Untitled 000,0.329
Tubo 3,Untitled 000,0.365
Comp. Cola Columna,Untitled 000,0.333
Barren,Untitled 000,0.332
Celda # 11-A,Untitled 000,1.496
Celda # 11-B,Untitled 000,0.051
Celda # 11-C,Untitled 000,0.028
Celda #5-9,Untitled 000,0.332
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.298
NE Tubo 4,Untitled 000,0.101
NE Tubo 5,Untitled 000,0.047
NE Tubo 6,Untitled 000,0.026
NE Tubo 7,Untitled 000,0.375
Barren Patios,Untitled 000,0.290
Especial 1,Untitled 000,0.129
Especial 2,Untitled 000,0.076
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.089
Columna #1,Untitled 000,0.390
Columna #2,Untitled 000,0.390
Columna #3,Untitled 000,0.363
Columna #4,Untitled 000,0.356
Columna #5,Untitled 000,0.304
