Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.637
Comp. Cola Columna,Untitled 000,0.338
Barren,Untitled 000,0.327
Cabeza puntual retorno,Untitled 000,0.64
Celda # 11-A,Untitled 000,0.564
Celda # 11-B,Untitled 000,0.667
Celda # 11-B,Untitled 000,0.581
Celda # 11-C,Untitled 000,0.053
Celda # 6-F2,Untitled 000,0.093
Celda #5-9,Untitled 000,0.568
Celda #(F1+F2),Untitled 000,0.554
Celda # 11-C,Untitled 000,0.045
Celda # 6-F2,Untitled 000,0.022
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.451
NE Tubo 4,Untitled 000,0.32
NE Tubo 5,Untitled 000,0.156
NE Tubo 6,Untitled 000,0.345
NE Tubo 7,Untitled 000,0.372
Puntual Noroeste,Untitled 000,0.288
Barren Patios,Untitled 000,0.485
Tubo 3,Untitled 000,0.683
Tubo 3,Untitled 000,0.689
Especial 1,Untitled 000,0.272
Especial 2,Untitled 000,0.503
Especial 3,Untitled 000,0.067
Especial 4,Untitled 000,0.069
Especial 5,Untitled 000,0.369
Especial 6,Untitled 000,0.406
