Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.016
Cabeza puntual retorno,Untitled 000,1.005
Celda #(F1+F2),Untitled 000,0.992
Puntual Noroeste,Untitled 000,0.912
Tubo 3,Untitled 000,1.130
Comp. Cola Columna,Untitled 000,0.820
Barren,Untitled 000,0.862
Celda # 11-A,Untitled 000,1.380
Celda # 11-B,Untitled 000,0.053
Celda # 11-C,Untitled 000,0.027
Celda #5-9,Untitled 000,1.625
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.424
NE Tubo 4,Untitled 000,0.140
NE Tubo 5,Untitled 000,0.045
NE Tubo 6,Untitled 000,0.026
NE Tubo 7,Untitled 000,0.578
Barren Patios,Untitled 000,0.780
Especial 1,Untitled 000,0.689
Especial 2,Untitled 000,0.623
Especial 3,Untitled 000,0.069
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.876
Columna #1,Untitled 000,0.959
Columna #2,Untitled 000,0.965
Columna #3,Untitled 000,0.934
Columna #4,Untitled 000,0.895
Columna #5,Untitled 000,0.774
