Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.315
Cabeza puntual retorno,Untitled 000,0.323
Celda #(F1+F2),Untitled 000,0.347
Especial 1,Untitled 000,0.043
Especial 2,Untitled 000,0.042
Especial 3,Untitled 000,0.037
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.04
Comp. Cola Columna,Untitled 000,0.191
Barren,Untitled 000,0.189
Celda # 11-A,Untitled 000,0.035
Celda # 11-B,Untitled 000,0.12
Celda # 11-C,Untitled 000,0.031
Celda #5-9,Untitled 000,0.103
Puntual Noroeste,Untitled 000,0.359
Tubo 3,Untitled 000,0.758
NE Tubo 2,Untitled 000,0.037
NE Tubo 4,Untitled 000,0.07
Barren Patios,Untitled 000,0.196
NE Tubo 1,Untitled 000,0.019
NE Tubo 5,Untitled 000,0.018
NE Tubo 6,Untitled 000,0.02
NE Tubo 7,Untitled 000,0.1
Celda # 6-F2,Untitled 000,0.103
