Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.407
Cabeza puntual retorno,Untitled 000,0.41
Celda #(F1+F2),Untitled 000,0.39
Puntual Noroeste,Untitled 000,0.365
Tubo 3,Untitled 000,0.666
Comp. Cola Columna,Untitled 000,0.288
Barren,Untitled 000,0.329
Celda # 11-A,Untitled 000,0.05
Celda # 11-B,Untitled 000,0.397
Celda # 11-C,Untitled 000,0.175
Celda #5-9,Untitled 000,1.996
NE Tubo 1,Untitled 000,0.061
NE Tubo 2,Untitled 000,0.067
NE Tubo 4,Untitled 000,0.382
NE Tubo 5,Untitled 000,0.051
NE Tubo 6,Untitled 000,0.056
NE Tubo 7,Untitled 000,0.284
Barren Patios,Untitled 000,0.315
Especial 1,Untitled 000,0.989
Especial 2,Untitled 000,0.373
Especial 3,Untitled 000,0.029
Especial 4,Untitled 000,0.049
Especial 5,Untitled 000,0.107
Columna #1,Untitled 000,0.33
Columna #2,Untitled 000,0.328
Columna #3,Untitled 000,0.318
Columna #4,Untitled 000,0.294
Columna #5,Untitled 000,0.212
