Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.781
Comp. Cola Columna,Untitled 000,1.434
Barren,Untitled 000,1.418
Cabeza puntual retorno,Untitled 000,2.663
Celda # 11-A,Untitled 000,2.821
Celda # 11-B,Untitled 000,7.908
Celda # 11-C,Untitled 000,6.18
Celda #5-9,Untitled 000,0.067
Celda #(F1+F2),Untitled 000,1.533
NE Tubo 1,Untitled 000,2.474
NE Tubo 2,Untitled 000,0.541
NE Tubo 4,Untitled 000,1.629
NE Tubo 5,Untitled 000,0.921
NE Tubo 6,Untitled 000,0.274
NE Tubo 7,Untitled 000,1.465
Puntual Noroeste,Untitled 000,1.228
Barren Patios,Untitled 000,1.182
Tubo 3,Untitled 000,1.603
Especial 1,Untitled 000,0.069
Especial 2,Untitled 000,0.097
Especial 3,Untitled 000,0.088
Especial 4,Untitled 000,0.08
Especial 5,Untitled 000,0.063
Sample029,Untitled 000,0.025
Columna #1,Untitled 000,2.435
Columna #2,Untitled 000,2.277
Columna #3,Untitled 000,2.057
Columna #4,Untitled 000,1.806
Columna #5,Untitled 000,1.354
