Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.146
Cabeza puntual retorno,Au 242.80,0.142
Celda #(F1+F2),Au 242.80,0.138
Puntual Noroeste,Au 242.80,0.178
Tubo 3,Au 242.80,0.071
NE Tubo 2,Au 242.80,0.024
NE Tubo 4,Au 242.80,0.318
Especial 1,Au 242.80,0.038
Especial 2,Au 242.80,0.047
Especial 3,Au 242.80,0.012
Especial 4,Au 242.80,0.013
Especial 5,Au 242.80,0.063
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.008
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.032
NE Tubo 5,Au 242.80,0.391
NE Tubo 6,Au 242.80,0.325
NE Tubo 7,Au 242.80,0.251
Celda # 11-A,Au 242.80,0.026
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.211
Celda # 6-F2,Au 242.80,0.025
Celda #5-9,Au 242.80,0.072
