Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.065
Cabeza puntual retorno,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.066
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.004
Celda # 11-B,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.02
Celda # 6-F2,Au 242.80,0.019
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.027
NE Tubo 4,Au 242.80,0.058
NE Tubo 5,Au 242.80,0.047
NE Tubo 6,Au 242.80,0.025
NE Tubo 7,Au 242.80,0.054
Puntual Noroeste,Au 242.80,0.074
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.118
Especial 1,Au 242.80,0.061
Especial 2,Au 242.80,0.025
Especial 3,Au 242.80,0.026
Especial 4,Au 242.80,0.028
Especial 5,Au 242.80,0.025
