Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.356
Cabeza puntual retorno,Untitled 000,0.364
Celda #(F1+F2),Untitled 000,0.339
Puntual Noroeste,Untitled 000,0.407
Tubo 3,Untitled 000,0.257
Comp. Cola Columna,Untitled 000,0.210
Barren,Untitled 000,0.220
Celda # 11-A,Untitled 000,0.685
Celda # 11-B,Untitled 000,0.166
Celda # 11-C,Untitled 000,0.116
Celda # 6-F2,Untitled 000,0.070
Celda #5-9,Untitled 000,0.485
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.751
NE Tubo 4,Untitled 000,0.740
NE Tubo 5,Untitled 000,0.343
NE Tubo 6,Untitled 000,0.632
NE Tubo 7,Untitled 000,0.138
Barren Patios,Untitled 000,0.220
Especial 1,Untitled 000,0.057
Especial 2,Untitled 000,0.127
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.052
Especial 5,Untitled 000,0.152
