Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.05
Cabeza puntual retorno,Au 242.80,0.05
Celda # 11-A,Au 242.80,0.084
Celda #5-9,Au 242.80,0.067
Celda #(F1+F2),Au 242.80,0.052
NE Tubo 2,Au 242.80,0.073
Puntual Noroeste,Au 242.80,0.051
Tubo 3,Au 242.80,0.043
Especial 1,Au 242.80,0.081
Especial 2,Au 242.80,0.072
Especial 5,Au 242.80,0.075
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.034
Celda # 11-C,Au 242.80,0.013
Celda # 6-F2,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.01
NE Tubo 4,Au 242.80,0.043
NE Tubo 5,Au 242.80,0.028
NE Tubo 6,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.022
Barren Patios,Au 242.80,0.01
Especial 3,Au 242.80,0.02
Especial 4,Au 242.80,0.002
