Analista,EVE,,,,,
Fecha de inicio,23/01/2026 04:44 p. m.  GMT: 23/01/2026 11:44 p. m.,,,,,
Hoja de trabajo,LC006209_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au ACIDO (Llama),,,,,,
,,,,,,
23/01/2026,05:43:24 p. m.,PATRON,0.882,,mg/L,0.3
23/01/2026,05:43:40 p. m.,BLANCO,0.0052,,mg/L,61.2
23/01/2026,05:43:52 p. m.,REAGENT BLANK,0,,mg/L,>100
23/01/2026,05:44:10 p. m.,LC006209-001,0.1677,,mg/L,82.7
23/01/2026,05:44:22 p. m.,LC006209-002,0.1034,,mg/L,>100
23/01/2026,05:44:34 p. m.,LC006209-003,0.1328,,mg/L,>100
23/01/2026,05:44:46 p. m.,LC006209-004,0.1413,,mg/L,>100
23/01/2026,05:44:58 p. m.,LC006209-005,1.0448,,mg/L,>100
23/01/2026,05:45:20 p. m.,LC006209-006,1.6376,,mg/L,38.3
23/01/2026,05:45:36 p. m.,PATRON,0.8746,,mg/L,0.1
23/01/2026,05:45:54 p. m.,LC006209-007,0.0143,,mg/L,7.3
23/01/2026,05:46:06 p. m.,LC006209-008,0.1629,,mg/L,>100
23/01/2026,05:46:18 p. m.,LC006209-009,0.0853,,mg/L,81.1
23/01/2026,05:46:30 p. m.,LC006209-010,0.0684,,mg/L,41.2
23/01/2026,05:46:42 p. m.,LC006209-011,0.0996,,mg/L,93
23/01/2026,05:46:54 p. m.,LC006209-012,0.0004,,mg/L,21.7
23/01/2026,05:52:14 p. m.,PATRON,0.8997,,mg/L,0.4
23/01/2026,05:52:32 p. m.,LC006209-013,0.4291,,mg/L,>100
23/01/2026,05:52:44 p. m.,LC006209-014,0.1073,,mg/L,86.5
23/01/2026,05:52:58 p. m.,LC006209-015,0.2082,,mg/L,75.4
23/01/2026,05:53:10 p. m.,LC006209-016,0.1428,,mg/L,>100
23/01/2026,05:53:22 p. m.,LC006209-017,0.0932,,mg/L,63.1
23/01/2026,05:53:34 p. m.,LC006209-018,0.1973,,mg/L,19.1
23/01/2026,05:53:52 p. m.,PATRON,0.8977,,mg/L,0.6
23/01/2026,05:54:08 p. m.,LC006209-019,0.1198,,mg/L,42.2
23/01/2026,05:54:20 p. m.,LC006209-020,0.0949,,mg/L,>100
23/01/2026,05:54:34 p. m.,LC006209-021,1.1138,,mg/L,32.8
23/01/2026,05:54:46 p. m.,LC006209-022,0.1606,,mg/L,>100
23/01/2026,05:54:58 p. m.,LC006209-023,0.0012,,mg/L,83.3
23/01/2026,05:55:10 p. m.,LC006209-024,1.0026,,mg/L,31.6
23/01/2026,05:55:26 p. m.,PATRON,0.8846,,mg/L,0.4
23/01/2026,05:55:40 p. m.,PATRON,0.8823,,mg/L,0.5
23/01/2026,05:55:56 p. m.,BLANCO,0.0018,,mg/L,>100
23/01/2026,05:56:10 p. m.,REAGENT BLANK,0,,mg/L,42.3
23/01/2026,05:56:10 p. m.,,,,mg/L,
