Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.063
Cabeza puntual retorno,Au 242.80,0.064
Celda #(F1+F2),Au 242.80,0.05
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.009
Celda # 11-A,Au 242.80,0.03
Celda # 11-B,Au 242.80,0.04
Celda # 11-C,Au 242.80,0.122
Celda #5-9,Au 242.80,0.255
NE Tubo 1,Au 242.80,0.036
NE Tubo 2,Au 242.80,0.029
NE Tubo 4,Au 242.80,0.03
NE Tubo 5,Au 242.80,0.017
NE Tubo 6,Au 242.80,0.055
NE Tubo 7,Au 242.80,0.051
Puntual Noroeste,Au 242.80,0.049
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.06
Especial 2,Au 242.80,0.11
Especial 1,Au 242.80,0.132
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.029
Especial 5,Au 242.80,0.101
Columna #1,Au 242.80,0.045
Columna #2,Au 242.80,0.026
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.009
Columna #5,Au 242.80,0.001
