Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.21
Cabeza puntual retorno,Au 242.80,0.213
Celda #(F1+F2),Au 242.80,0.225
Puntual Noroeste,Au 242.80,0.195
Tubo 3,Au 242.80,0.296
NE Tubo 2,Au 242.80,0.131
NE Tubo 4,Au 242.80,0.004
Especial 1,Au 242.80,0.203
Especial 2,Au 242.80,0.067
Especial 3,Au 242.80,0.006
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.201
Columna #1,Au 242.80,0.105
Columna #2,Au 242.80,0.055
Columna #3,Au 242.80,0.02
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.005
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.016
Barren Patios,Au 242.80,0.011
NE Tubo 1,Au 242.80,0.694
NE Tubo 5,Au 242.80,0.007
NE Tubo 6,Au 242.80,0.014
NE Tubo 7,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.043
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.008
Celda #5-9,Au 242.80,0.088
