Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.692
Comp. Cola Columna,Untitled 000,0.453
Barren,Untitled 000,0.464
Cabeza puntual retorno,Untitled 000,0.755
Celda # 11-A,Untitled 000,0.049
Celda # 11-B,Untitled 000,0.047
Celda # 11-C,Untitled 000,1.232
Celda # 6-F2,Untitled 000,0.109
Celda #5-9,Untitled 000,1.339
Celda #(F1+F2),Untitled 000,0.799
NE Tubo 1,Untitled 000,0.303
NE Tubo 2,Untitled 000,0.254
NE Tubo 4,Untitled 000,0.074
NE Tubo 5,Untitled 000,0.031
NE Tubo 6,Untitled 000,0.027
NE Tubo 7,Untitled 000,0.179
Puntual Noroeste,Untitled 000,0.79
Barren Patios,Untitled 000,0.434
Tubo 3,Untitled 000,1.286
Especial 1,Untitled 000,0.397
Especial 2,Untitled 000,0.281
Especial 3,Untitled 000,0.03
Especial 4,Untitled 000,0.026
Especial 5,Untitled 000,0.192
